,subject,condition,procedure,trial,stim1,stim2,freq1,freq2,rt,freq,freq_prioritem1,freq_prioritem2,freq_prioritem3,studied,resp,resp.string,resp_type,resp.type.rescore,acc,fa,count,trianumber,list,onset,testtype,freq1_cat,freq2_cat,freq_cat,freq_prioritem1_cat,freq_prioritem2_cat,freq_prioritem3_cat,epiname,epiA,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,stim2.semA,stim2.semB,wmAvailable,wmSpent,acc_pred
21,21,cued recall,test,22,rocky,nan,2.8988736936936896,,3.88,,2.74077447526237,3.57308840605842,2.36051226887519,1,0.0,solid,fa,fa,0.0,1.0,20.0,2,context10,92.141,cued recall,"(2.87,2.93]",nan,nan,"(2.72,2.77]","(3.43,4.37]","(2.28,2.43]",context10.rocky.nan.,0.8055194913511041,0.36259990534222447,0.0,1.0,0.9229465013054521,True,context10.rocky.soul.,False,1.0,0.5913546967251583,0.0,0.0,3.0,0.9176650116934271,0.3642664269036676
22,21,cued recall,test,23,brothers,nan,3.4223257221458,,2.67,,2.47747079207921,3.1248692047713704,3.5739743565117204,1,0.0,periods,hit,hit,1.0,0.0,20.0,3,context10,94.811,cued recall,"(3.38,3.48]",nan,nan,"(2.43,2.52]","(3.1,3.15]","(3.43,4.37]",context10.brothers.nan.,0.7036766266760854,0.28567766999327826,0.0,1.0,0.9592049615467899,True,context10.brothers.periods.,False,1.0,0.6190926318024409,0.0,0.0,3.0,0.8790133122602938,0.2568648928360825
23,21,cued recall,test,24,transportation,nan,2.4399220994475095,,2.34,,3.5734678595890403,2.36158167150109,2.63003883001272,1,0.0,wings,hit,hit,1.0,0.0,20.0,4,context10,97.15100000000001,cued recall,"(2.38,2.49]",nan,nan,"(3.43,4.37]","(2.29,2.43]","(2.6,2.66]",context10.transportation.nan.,0.8248840072521066,0.33361234601313483,0.0,1.0,0.9728554903654537,True,context10.transportation.wings.,False,1.0,0.5405399177708669,0.0,0.0,3.0,0.9866814063934736,0.3863283300172754
24,21,cued recall,test,25,colonial,nan,2.1068812962310703,,7.82,,3.1241846139500202,3.57308840605842,3.25775743670886,1,1.0,nan,miss,miss,0.0,0.0,20.0,5,context10,104.971,cued recall,"(2,2.22]",nan,nan,"(3.1,3.15]","(3.43,4.37]","(3.22,3.3]",context10.colonial.nan.,0.831348853114285,0.2952307916039144,0.0,1.0,0.954917329430092,True,context10.colonial.benefit.,False,1.0,0.5098180605926765,0.0,0.0,3.0,1.0353572200853995,0.3937803597709756
25,21,cued recall,test,26,joy,nan,3.1454261512027504,,4.63,,3.02229342450356,2.68889257624398,2.47759461998292,1,0.0,dance,fa,fa,0.0,1.0,20.0,6,context10,109.601,cued recall,"(3.11,3.19]",nan,nan,"(3,3.05]","(2.66,2.72]","(2.43,2.52]",context10.joy.nan.,0.7727354859103981,0.3583742247146127,0.0,1.0,0.96703447632388,True,context10.joy.dream.,False,1.0,0.607638675158992,0.0,0.0,3.0,0.8931692443143521,0.32795402721711664
26,21,cued recall,test,27,compound,nan,2.53358881691101,,2.88,,3.02229342450356,2.9751742729740203,3.5739743565117204,1,1.0,nan,miss,miss,0.0,0.0,20.0,7,context10,112.48100000000001,cued recall,"(2.49,2.57]",nan,nan,"(3,3.05]","(2.95,3]","(3.43,4.37]",context10.compound.nan.,0.754914428564591,0.279918415522978,0.0,1.0,0.9781559126877247,True,context10.compound.impact.,False,1.0,0.5534667584703343,0.0,0.0,3.0,0.9673081324250489,0.30885129877836415
27,21,cued recall,test,28,immediate,nan,2.7735580223880603,,4.96,,3.35865453032544,2.56269268949596,2.63003883001272,1,1.0,nan,miss,miss,0.0,0.0,20.0,8,context10,117.441,cued recall,"(2.74,2.8]",nan,nan,"(3.3,3.43]","(2.52,2.6]","(2.6,2.66]",context10.immediate.nan.,0.810197439042269,0.36156397307946503,0.0,1.0,0.9743590634471133,True,context10.immediate.breathe.,False,1.0,0.5752766286989628,0.0,0.0,3.0,0.9362602475329209,0.3695580781750921
28,21,cued recall,test,29,formal,nan,2.61717339414671,,2.01,,2.9742416542750902,3.57308840605842,3.0229199792099797,1,1.0,nan,miss,miss,0.0,0.0,20.0,9,context10,119.45100000000001,cued recall,"(2.57,2.66]",nan,nan,"(2.95,3]","(3.43,4.37]","(3,3.05]",context10.formal.nan.,0.7999294817085219,0.3402286774375556,0.0,1.0,0.9850143319975995,True,context10.formal.address.,False,1.0,0.5562439415187919,0.0,0.0,3.0,0.9630916011484979,0.35797690510130914
29,21,cued recall,test,30,measures,nan,2.4399220994475095,,4.31,,2.6291415282392,2.56269268949596,2.7900841941228904,1,1.0,nan,miss,miss,0.0,0.0,20.0,10,context10,123.76100000000001,cued recall,"(2.38,2.49]",nan,nan,"(2.6,2.66]","(2.52,2.6]","(2.77,2.81]",context10.measures.nan.,0.645017235024085,0.16886039798526203,0.0,1.0,0.9799196078985786,True,context10.measures.flows.,False,1.0,0.5248879995545453,0.0,0.0,3.0,1.0104575794137123,0.20347592445980273
30,21,cued recall,test,31,forming,nan,2.1068812962310703,,2.02,,3.07116126021003,3.3595495170015495,2.56225030156815,1,1.0,nan,miss,miss,0.0,0.0,20.0,11,context10,125.781,cued recall,"(2,2.22]",nan,nan,"(3.05,3.1]","(3.3,3.43]","(2.52,2.6]",context10.forming.nan.,0.7521270016264603,0.23589429472998896,0.0,1.0,0.9871528840178837,True,context10.forming.involve.,False,1.0,0.5163491319102744,0.0,0.0,3.0,1.0237314058758729,0.305907918370088
31,21,cued recall,test,32,output,nan,1.77155737988247,,5.4,,2.56186408941004,2.79033074978939,,1,1.0,nan,miss,miss,0.0,0.0,20.0,12,context10,131.181,cued recall,"[0.602,2]",nan,nan,"(2.52,2.6]","(2.77,2.81]",nan,context10.output.nan.,0.7715340398320922,0.2449883421407632,0.0,1.0,0.9787646204089157,True,context10.output.match.,False,1.0,0.48444745470526246,0.0,0.0,3.0,1.076191462671115,0.32665118402991544
33,21,cued recall,test,34,roll,nan,3.55615435827042,,3.1,,3.2568574893767703,2.7414397576231404,3.5739743565117204,1,0.0,sweet,hit,hit,1.0,0.0,20.0,14,context10,138.05100000000002,cued recall,"(3.48,3.64]",nan,nan,"(3.22,3.3]","(2.72,2.77]","(3.43,4.37]",context10.roll.nan.,0.7223568577676031,0.33544005584646,0.0,1.0,0.985195520651811,True,context10.roll.sweet.,False,1.0,0.6010264682275959,0.0,0.0,3.0,0.9011952721143778,0.2752801724439357
34,21,cued recall,test,35,breaking,nan,3.32590736217725,,3.88,,2.6291415282392,3.0228668057211,2.97453503470804,1,0.0,nan,fa,miss,0.0,1.0,20.0,15,context10,141.931,cued recall,"(3.27,3.38]",nan,nan,"(2.6,2.66]","(3,3.05]","(2.95,3]",context10.breaking.nan.,0.6477764911570282,0.2564039170353721,0.0,1.0,0.9841434422010422,True,context10.breaking.communities.,False,1.0,0.6037292609172471,0.0,0.0,3.0,0.8976909331745406,0.20582880454280944
35,21,cued recall,test,36,season,nan,3.22481427556818,,7.91,,2.56186408941004,2.63019532302814,3.0229199792099797,1,0.0,feels,hit,hit,1.0,0.0,20.0,16,context10,149.841,cued recall,"(3.19,3.27]",nan,nan,"(2.52,2.6]","(2.6,2.66]","(3,3.05]",context10.season.nan.,0.732285992071845,0.3395654601159458,0.0,1.0,0.9749556012463916,True,context10.season.feels.,False,1.0,0.5980620650202436,0.0,0.0,3.0,0.9053501518579828,0.28532621583843387
36,21,cued recall,test,37,relationships,nan,2.7735580223880603,,0.15,,3.5734678595890403,3.2574670964125603,2.74106308449549,1,1.0,nan,miss,miss,0.0,0.0,20.0,17,context10,149.991,cued recall,"(2.74,2.8]",nan,nan,"(3.43,4.37]","(3.22,3.3]","(2.72,2.77]",context10.relationships.nan.,0.7514700217523795,0.3308534742470035,0.0,1.0,0.9941733344536899,True,context10.relationships.bottle.,False,1.0,0.5579608937717291,0.0,0.0,2.2401498481420226,0.9604753851727351,0.3052159931952657
37,21,cued recall,test,38,drug,nan,3.32590736217725,,8.35,,2.6884457261724704,2.47857994350283,3.1250709136630297,1,1.0,nan,miss,miss,0.0,0.0,20.0,18,context10,158.341,cued recall,"(3.27,3.38]",nan,nan,"(2.66,2.72]","(2.43,2.52]","(3.1,3.15]",context10.drug.nan.,0.6956649068512212,0.3130085952730142,0.0,1.0,0.9752271745190741,True,context10.drug.electrical.,False,1.0,0.5964397540621991,0.0,0.0,3.0,0.9074845936904697,0.2491679397549077
38,21,cued recall,test,39,relations,nan,2.7070877904960096,,2.34,,2.78933779023219,,,1,1.0,nan,miss,miss,0.0,0.0,20.0,19,context10,160.681,cued recall,"(2.66,2.74]",nan,nan,"(2.77,2.81]",nan,nan,context10.relations.nan.,0.7256992351413492,0.2995017553571698,0.0,1.0,0.9865849574641787,True,context10.relations.colony.,False,1.0,0.5403424408576205,0.0,0.0,3.0,0.9866226941042229,0.278642395153206
39,21,cued recall,test,40,planet,nan,3.32590736217725,,8.06,,2.36089613146183,2.63019532302814,2.56225030156815,1,0.0,output,fa,fa,0.0,1.0,20.0,20,context10,168.741,cued recall,"(3.27,3.38]",nan,nan,"(2.29,2.43]","(2.6,2.66]","(2.52,2.6]",context10.planet.nan.,0.698021701337364,0.32026010965493384,0.0,1.0,0.9767507649617374,True,context10.planet.ought.,False,1.0,0.5893289068555451,0.0,0.0,3.0,0.9169331618960267,0.2514193309002204
20,21,cued recall,test,21,financial,nan,2.8988736936936896,,8.89,,2.92781050168476,2.9284408798714305,2.11045427165354,1,1.0,nan,miss,miss,0.0,0.0,20.0,1,context11,91.891,cued recall,"(2.87,2.93]",nan,nan,"(2.91,2.95]","(2.91,2.95]","[1.18,2.28]",context11.financial.nan.,0.8131543991538459,0.3644399974281506,0.0,1.0,0.8175056638346871,True,context11.financial.throat.,False,1.0,0.5909740744810714,0.0,0.0,3.0,0.9356902402293634,0.37291582821351593
21,21,cued recall,test,22,mistake,nan,3.87229555401181,,2.69,,3.2568574893767703,2.56269268949596,2.63003883001272,1,1.0,nan,miss,miss,0.0,0.0,20.0,2,context11,94.581,cued recall,"(3.64,4.78]",nan,nan,"(3.22,3.3]","(2.52,2.6]","(2.6,2.66]",context11.mistake.nan.,0.8111150611915652,0.38332919506818053,0.0,1.0,0.9283515321150339,True,context11.mistake.bringing.,False,1.0,0.6299929142966356,0.0,0.0,3.0,0.8678078063003881,0.37059902549764123
22,21,cued recall,test,23,organs,nan,2.4399220994475095,,2.79,,2.6291415282392,2.68889257624398,3.07200056497175,1,0.0,vital,hit,hit,1.0,0.0,20.0,3,context11,97.37100000000001,cued recall,"(2.38,2.49]",nan,nan,"(2.6,2.66]","(2.66,2.72]","(3.05,3.1]",context11.organs.nan.,0.7682477302765814,0.2680716487376046,0.0,1.0,0.9577551734257185,True,context11.organs.vital.,False,1.0,0.5563874703795384,0.0,0.0,3.0,0.9638803394205624,0.3230983453609799
23,21,cued recall,test,24,senate,nan,2.53358881691101,,5.96,,3.07116126021003,2.56269268949596,2.56225030156815,1,0.0,important,fa,fa,0.0,1.0,20.0,4,context11,103.331,cued recall,"(2.49,2.57]",nan,nan,"(3.05,3.1]","(2.52,2.6]","(2.52,2.6]",context11.senate.nan.,0.8044130876610509,0.3161960547560225,0.0,1.0,0.9537679366065072,True,context11.senate.instructions.,False,1.0,0.5537684371345,0.0,0.0,3.0,0.9679289009391941,0.36301860423957477
24,21,cued recall,test,25,gentle,nan,2.8988736936936896,,6.51,,2.36089613146183,,,1,1.0,nan,miss,miss,0.0,0.0,20.0,5,context11,109.84100000000001,cued recall,"(2.87,2.93]",nan,nan,"(2.29,2.43]",nan,nan,context11.gentle.nan.,0.7694370262482737,0.34392840928219554,0.0,1.0,0.9573949397029204,True,context11.gentle.happening.,False,1.0,0.5812830317772735,0.0,0.0,3.0,0.9286929173369203,0.32438225596603276
25,21,cued recall,test,26,scene,nan,3.55615435827042,,10.45,,2.56186408941004,2.63019532302814,2.68866371453138,1,0.0,nan,fa,miss,0.0,1.0,20.0,6,context11,120.29100000000001,cued recall,"(3.48,3.64]",nan,nan,"(2.52,2.6]","(2.6,2.66]","(2.66,2.72]",context11.scene.nan.,0.7660612379294166,0.3578626537670859,0.0,1.0,0.9504761612357455,True,context11.scene.holds.,False,1.0,0.61464403092273,0.0,0.0,3.0,0.8851083868500333,0.3207434057871932
26,21,cued recall,test,27,increasingly,nan,1.77155737988247,,1.81,,2.56186408941004,2.11133706076135,2.47759461998292,1,1.0,nan,miss,miss,0.0,0.0,20.0,7,context11,122.101,cued recall,"[0.602,2]",nan,nan,"(2.52,2.6]","[1.18,2.29]","(2.43,2.52]",context11.increasingly.nan.,0.7941951875957327,0.2600647110471391,0.0,1.0,0.9787501223805809,True,context11.increasingly.attitude.,False,1.0,0.5010297446405719,0.0,0.0,3.0,1.048601952973325,0.35156486955664457
27,21,cued recall,test,28,continues,nan,3.01589436241611,,2.57,,2.11077607243319,2.9284408798714305,3.1250709136630297,1,1.0,nan,miss,miss,0.0,0.0,20.0,8,context11,124.671,cued recall,"(2.99,3.04]",nan,nan,"[1.18,2.29]","(2.91,2.95]","(3.1,3.15]",context11.continues.nan.,0.7391719667291751,0.3295038464693428,0.0,1.0,0.9825279757161458,True,context11.continues.replace.,False,1.0,0.5885046927708153,0.0,0.0,3.0,0.9178939299172164,0.2923942761762512
28,21,cued recall,test,29,supreme,nan,2.61717339414671,,3.23,,2.92781050168476,2.11133706076135,2.9280392903225803,1,1.0,nan,miss,miss,0.0,0.0,20.0,9,context11,127.90100000000001,cued recall,"(2.57,2.66]",nan,nan,"(2.91,2.95]","[1.18,2.29]","(2.91,2.95]",context11.supreme.nan.,0.7683774310687302,0.3191018952543503,0.0,1.0,0.9823705585543595,True,context11.supreme.engine.,False,1.0,0.548710855140227,0.0,0.0,3.0,0.9742044134966802,0.323238262531457
29,21,cued recall,test,30,situations,nan,2.53358881691101,,3.34,,2.6291415282392,3.0718078936605298,2.9280392903225803,1,1.0,nan,miss,miss,0.0,0.0,20.0,10,context11,131.241,cued recall,"(2.49,2.57]",nan,nan,"(2.6,2.66]","(3.05,3.1]","(2.91,2.95]",context11.situations.nan.,0.68698260647085,0.2262394831367989,0.0,1.0,0.9829853692504517,True,context11.situations.crop.,False,1.0,0.5397620019339395,0.0,0.0,3.0,0.9875684628170154,0.2409673019440584
30,21,cued recall,test,31,partly,nan,2.31323430232558,,2.79,,3.07116126021003,2.9284408798714305,2.9280392903225803,1,1.0,nan,miss,miss,0.0,0.0,20.0,11,context11,134.031,cued recall,"(2.22,2.38]",nan,nan,"(3.05,3.1]","(2.91,2.95]","(2.91,2.95]",context11.partly.nan.,0.7673328772882324,0.27053694720934335,0.0,1.0,0.9855231551164659,True,context11.partly.failure.,False,1.0,0.5091646496997966,0.0,0.0,3.0,1.035241849968297,0.32211214223405094
31,21,cued recall,test,32,sections,nan,2.1068812962310703,,5.31,,3.5734678595890403,3.2574670964125603,2.56225030156815,1,0.0,couples,fa,hit,1.0,1.0,20.0,12,context11,139.341,cued recall,"(2,2.22]",nan,nan,"(3.43,4.37]","(3.22,3.3]","(2.52,2.6]",context11.sections.nan.,0.8364878132910296,0.32146629634717944,0.0,1.0,0.9793737785582457,True,context11.sections.couple.,False,1.0,0.5069626745338205,0.0,0.0,3.0,1.038933000537186,0.39973206509768255
32,21,cued recall,test,33,german,nan,3.22481427556818,,7.05,,2.56186408941004,2.56269268949596,2.11045427165354,1,0.0,goals,fa,hit,1.0,1.0,20.0,13,context11,146.391,cued recall,"(3.19,3.27]",nan,nan,"(2.52,2.6]","(2.52,2.6]","[1.18,2.28]",context11.german.nan.,0.7311025602790449,0.33723843321685143,0.0,1.0,0.9745157676262202,True,context11.german.goal.,False,1.0,0.596852790201044,0.0,0.0,3.0,0.9069610288330863,0.28411973479854313
33,21,cued recall,test,34,clay,nan,2.7735580223880603,,6.51,,3.2568574893767703,2.36158167150109,,1,0.0,spot,fa,fa,0.0,1.0,20.0,14,context11,152.901,cued recall,"(2.74,2.8]",nan,nan,"(3.22,3.3]","(2.29,2.43]",nan,context11.clay.nan.,0.7419209892302382,0.3219591921447815,0.0,1.0,0.9751824147692572,True,context11.clay.lots.,False,1.0,0.5541226459443707,0.0,0.0,3.0,0.9664370323932567,0.29523855116798947
34,21,cued recall,test,35,trading,nan,2.4399220994475095,,2.58,,2.6884457261724704,3.0718078936605298,2.56225030156815,1,1.0,nan,miss,miss,0.0,0.0,20.0,15,context11,155.481,cued recall,"(2.38,2.49]",nan,nan,"(2.66,2.72]","(3.05,3.1]","(2.52,2.6]",context11.trading.nan.,0.726723065916163,0.26388155301815475,0.0,1.0,0.9854750705284393,True,context11.trading.combination.,False,1.0,0.5276874187588433,0.0,0.0,3.0,1.0059848690969517,0.2796762911657019
35,21,cued recall,test,36,villages,nan,2.1068812962310703,,3.55,,2.47747079207921,2.63019532302814,3.07200056497175,1,0.0,sought,hit,hit,1.0,0.0,20.0,16,context11,159.031,cued recall,"(2,2.22]",nan,nan,"(2.43,2.52]","(2.6,2.66]","(3.05,3.1]",context11.villages.nan.,0.6548649752590335,0.15213890294694563,0.0,1.0,0.9856266341709701,True,context11.villages.sought.,False,1.0,0.49169599075130244,0.0,0.0,3.0,1.0638638838745418,0.21194684162349736
36,21,cued recall,test,37,proposed,nan,2.53358881691101,,2.46,,2.92781050168476,3.1248692047713704,3.25775743670886,1,0.0,sigh,fa,hit,1.0,1.0,20.0,17,context11,161.491,cued recall,"(2.49,2.57]",nan,nan,"(2.91,2.95]","(3.1,3.15]","(3.22,3.3]",context11.proposed.nan.,0.5777820628224567,0.12968998149761188,0.0,1.0,0.9890330793575597,True,context11.proposed.sighed.,False,1.0,0.5246623738223213,0.0,0.0,3.0,1.010628183473719,0.15120895841345028
38,21,cued recall,test,39,experiences,nan,2.53358881691101,,2.13,,2.11077607243319,2.47857994350283,2.63003883001272,1,1.0,nan,miss,miss,0.0,0.0,20.0,19,context11,167.071,cued recall,"(2.49,2.57]",nan,nan,"[1.18,2.29]","(2.43,2.52]","(2.6,2.66]",context11.experiences.nan.,0.6811901604139817,0.23507239101915822,0.0,1.0,0.9908413135795902,True,context11.experiences.eager.,False,1.0,0.5289260175031224,0.0,0.0,3.0,1.0039872272397037,0.2355789135765824
39,21,cued recall,test,40,tissue,nan,2.7070877904960096,,3.56,,3.1241846139500202,3.2574670964125603,2.36051226887519,1,0.0,rough,fa,fa,0.0,1.0,20.0,20,context11,170.631,cued recall,"(2.66,2.74]",nan,nan,"(3.1,3.15]","(3.22,3.3]","(2.28,2.43]",context11.tissue.nan.,0.7193474832593687,0.30125315298950645,0.0,1.0,0.9882631993969928,True,context11.tissue.unusual.,False,1.0,0.5447506552137149,0.0,0.0,3.0,0.9799813857150513,0.27227011308626975
20,21,associative recognition,test,21,wheel,exclaimed,3.1448805378627003,1.7717853310104499,1.89,,3.07092411734164,2.8383040828924195,2.68818739653875,1,0.0,nan,miss,nan,0.0,0.0,20.0,1,context13,84.891,associative recognition,"(3.11,3.19]","[0.602,2]",nan,"(3.05,3.1]","(2.81,2.86]","(2.66,2.72]",context13.wheel.exclaimed.,1.2783031065440338,0.2768100044826175,0.578551996413906,1.0,0.8302717827053877,False,context13.wheel.exclaimed.,True,1.0,0.6311860328437235,1.0,0.5196791654613979,3.0,0.9545375259887755,0.8584296963227693
21,21,associative recognition,test,22,starts,seeds,3.32704873658705,2.3099005261311802,1.3,,2.88294055152144,,,1,0.0,nan,miss,nan,0.0,0.0,20.0,2,context13,86.191,associative recognition,"(3.27,3.38]","(2.21,2.38]",nan,"(2.86,2.91]",nan,nan,context13.starts.seeds.,1.2402569133626482,0.35943472806610577,0.8,1.0,0.9446766239456219,True,context13.seeds.starts.,False,1.0,0.6143444205512129,1.0,0.5337269133361208,3.0,1.2424297373365198,0.831218097405943
22,21,associative recognition,test,23,chain,inner,3.01591424039478,2.7052286388384803,1.2,,2.56178059956788,3.12445365296804,2.68818739653875,1,0.0,nan,miss,nan,0.0,0.0,20.0,3,context13,87.391,associative recognition,"(2.99,3.04]","(2.66,2.74]",nan,"(2.52,2.6]","(3.1,3.15]","(2.66,2.72]",context13.chain.inner.,1.1980399351099114,0.3429005960209928,0.8,1.0,0.9723322503803294,True,context13.inner.chain.,False,1.0,0.6058537832866693,1.0,0.5742313500455402,2.921570262663483,1.1925631394372271,0.7973403516601507
27,21,associative recognition,test,28,unknown,ages,2.89795856315969,2.77216020194986,1.2,,2.4778331922498102,3.1846193877551,2.8836077702702703,1,1.0,nan,hit,nan,1.0,0.0,20.0,8,context13,95.221,associative recognition,"(2.87,2.93]","(2.74,2.8]",nan,"(2.43,2.52]","(3.15,3.22]","(2.86,2.91]",context13.unknown.ages.,1.185184712931265,0.33443486249137827,0.5324521100068974,1.0,0.9887607587701642,False,context13.unknown.ages.,True,1.0,0.5922661172421819,1.0,0.5783652103840871,3.0,0.8477833097236505,0.7862678678603974
28,21,associative recognition,test,29,row,detail,3.1448805378627003,3.01574695621218,1.2,,2.8375358714043997,2.68862239602503,2.8836077702702703,1,1.0,nan,hit,nan,1.0,0.0,20.0,9,context13,96.421,associative recognition,"(3.11,3.19]","(2.99,3.04]",nan,"(2.81,2.86]","(2.66,2.72]","(2.86,2.91]",context13.row.detail.,1.2003726845626528,0.3812362779324846,0.49501097765401236,1.0,0.9900489476691915,False,context13.row.detail.,True,1.0,0.6198485788674095,1.0,0.6109402159384281,3.0,0.7303433944653445,0.7993122094871485
29,21,associative recognition,test,30,bent,slavery,2.53288663484487,2.3099005261311802,0.97,,3.18308903723204,2.8835756272727298,2.5615368737672597,1,1.0,nan,hit,nan,1.0,0.0,20.0,10,context13,97.391,associative recognition,"(2.49,2.57]","(2.21,2.38]",nan,"(3.15,3.22]","(2.86,2.91]","(2.52,2.6]",context13.bent.slavery.,1.1726629044584065,0.23150911669539773,0.8,1.0,0.9919718724884812,True,context13.slavery.bent.,False,1.0,0.5560556314891179,1.0,0.5330635092360837,3.0,1.3208318565114163,0.775151248009091
32,21,associative recognition,test,33,pile,humans,2.83402809231879,2.89890913651021,1.42,,2.88294055152144,2.8835756272727298,,1,1.0,nan,hit,nan,1.0,0.0,20.0,13,context13,102.321,associative recognition,"(2.8,2.87]","(2.87,2.93]",nan,"(2.86,2.91]","(2.86,2.91]",nan,context13.pile.humans.,1.1676758784131998,0.34964182548934714,0.5202865396085222,1.0,0.9900299603076841,False,context13.pile.humans.,True,1.0,0.5749688068360992,1.0,0.5842747176345221,3.0,0.8504673002600074,0.7706342000858812
33,21,associative recognition,test,34,dollar,reaches,3.1448805378627003,2.437803125,1.63,,2.8375358714043997,2.47873641999225,3.18489912137311,1,1.0,nan,hit,nan,1.0,0.0,20.0,14,context13,103.95100000000001,associative recognition,"(3.11,3.19]","(2.38,2.49]",nan,"(2.81,2.86]","(2.43,2.52]","(3.15,3.22]",context13.dollar.reaches.,1.1744290172886318,0.31189351727313475,0.5504851861814922,1.0,0.9898344022115125,False,context13.dollar.reaches.,True,1.0,0.6086513979408759,1.0,0.5410405613292909,3.0,0.8997279132428553,0.7767387471741412
34,21,associative recognition,test,35,sufficient,journey,2.4393950796460198,3.01574695621218,1.96,,2.88294055152144,2.47873641999225,2.8836077702702703,1,1.0,nan,hit,nan,1.0,0.0,20.0,15,context13,105.911,associative recognition,"(2.38,2.49]","(2.99,3.04]",nan,"(2.86,2.91]","(2.43,2.52]","(2.86,2.91]",context13.sufficient.journey.,1.1857618826548397,0.30296529910978054,0.8,1.0,0.9887012741240275,True,context13.journey.sufficient.,False,1.0,0.542164923568508,1.0,0.6034976849785585,3.0,1.2416777746448489,0.7867724304517711
36,21,associative recognition,test,37,wise,electrons,3.1448805378627003,1.7717853310104499,1.2,,3.12384711328976,2.68862239602503,2.9740689263322904,1,0.0,nan,miss,nan,0.0,0.0,20.0,17,context13,108.741,associative recognition,"(3.11,3.19]","[0.602,2]",nan,"(3.1,3.15]","(2.66,2.72]","(2.95,3]",context13.wise.electrons.,1.1742085532236894,0.27198949910074105,0.5824084007194072,1.0,0.9923360604360926,False,context13.wise.electrons.,True,1.0,0.6028567299094282,1.0,0.49872352623419525,2.9994593987529194,1.0099985764250592,0.776540928621561
20,21,single recognition,test,21,blind,nan,3.32716189141856,,1.8,,2.9744739708835297,2.3634751868460397,2.7406478587319203,1,1.0,nan,hit,nan,1.0,0.0,20.0,1,context14,84.801,single recognition,"(3.27,3.38]",nan,nan,"(2.95,3]","(2.29,2.43]","(2.72,2.77]",context14.blind.nan.,1.3894450624762347,0.3959029203395397,0.0,1.0,0.8304448545678903,True,context14.blind.pocket.,False,1.0,0.6363052371275801,0.0,0.0,3.0,0.8753132225526905,0.9203146433695273
21,21,single recognition,test,22,likes,nan,3.5552236435501303,,1.09,,2.8829639269406404,,,1,0.0,nan,miss,nan,0.0,0.0,20.0,2,context14,85.891,single recognition,"(3.48,3.64]",nan,nan,"(2.86,2.91]",nan,nan,context14.likes.nan.,1.291173956137448,0.35966304014542183,0.0,1.0,0.9471534777781652,True,context14.likes.strike.,False,1.0,0.6157353150023817,0.0,0.0,3.0,0.8839486788215206,0.8669219823917357
26,21,single recognition,test,27,wash,nan,3.32716189141856,,1.09,,2.47721998087954,2.9290042345276897,3.3620171510119397,1,1.0,nan,hit,nan,1.0,0.0,20.0,7,context14,91.65100000000001,single recognition,"(3.27,3.38]",nan,nan,"(2.43,2.52]","(2.91,2.95]","(3.3,3.43]",context14.wash.nan.,1.2891125477883878,0.36463992300983894,0.0,1.0,0.988908638847824,True,context14.sheep.wash.,False,1.0,0.6166203960495444,0.0,0.0,1.4739695109142565,0.881125748767236,0.8655859585985484
30,21,single recognition,test,31,adding,nan,2.31359383934649,,1.2,,3.0714926433282597,2.47831817950025,2.9285006111757896,1,1.0,nan,hit,nan,1.0,0.0,20.0,11,context14,97.971,single recognition,"(2.22,2.38]",nan,nan,"(3.05,3.1]","(2.43,2.52]","(2.91,2.95]",context14.adding.nan.,1.3077414271414174,0.2854987266901403,0.0,1.0,0.9904608810866226,True,context14.exercise.adding.,False,1.0,0.5312122380775558,0.0,0.0,2.5289574630920986,1.0004678271048757,0.8773277328441054
31,21,single recognition,test,32,harmful,nan,1.7686588174630502,,1.0,,3.2565854071826,3.3617817246447794,2.63109859839817,1,1.0,nan,hit,nan,1.0,0.0,20.0,12,context14,98.971,single recognition,"[0.602,2]",nan,nan,"(3.22,3.3]","(3.3,3.43]","(2.6,2.66]",context14.harmful.nan.,1.2788193865840531,0.22429397158732325,0.0,1.0,0.9922220970093439,True,context14.harmful.writers.,False,1.0,0.5075334647763872,0.0,0.0,2.498489635987223,1.0377768100742664,0.8587772556710696
33,21,single recognition,test,34,jump,nan,3.5552236435501303,,1.01,,3.3611681797020503,2.63157936046512,3.0720661352391403,1,1.0,nan,hit,nan,1.0,0.0,20.0,14,context14,101.211,single recognition,"(3.48,3.64]",nan,nan,"(3.3,3.43]","(2.6,2.66]","(3.05,3.1]",context14.jump.nan.,1.2657886890178958,0.3617458439891109,0.0,1.0,0.992832903116153,True,context14.arranged.jump.,False,1.0,0.616928989686912,0.0,0.0,2.298489664643421,0.8806920233946,0.8498275984219641
34,21,single recognition,test,35,maximum,nan,2.61714721345952,,0.87,,3.0714926433282597,2.1179562113402097,3.2582665717539903,1,1.0,nan,hit,nan,1.0,0.0,20.0,15,context14,102.081,single recognition,"(2.57,2.66]",nan,nan,"(3.05,3.1]","[1.18,2.29]","(3.22,3.3]",context14.maximum.nan.,1.3327895809846804,0.3380778283960525,0.0,1.0,0.9939054013456212,True,context14.pounds.maximum.,False,1.0,0.5612174677347515,0.0,0.0,2.261697641248826,0.9557730587553692,0.8919532843585474
